Kegg_ID	ModelSeed_ID
R06741	rxn07148
R06744	rxn07149
R06746	rxn07150
R06747	rxn07151
R06748	rxn07152
R06749	rxn07153
R06751	rxn07154
R06752	rxn07155
R06753	rxn07156
R06754	rxn07157
R06755	rxn07158
R06756	rxn07159
R06759	rxn07160
R06760	rxn07161
R06761	rxn07162
R06764	rxn07163
R06765	rxn07164
R06766	rxn07165
R06768	rxn07166
R06775	rxn07167
R06776	rxn07168
R06840	rxn07169
R06850	rxn07170
R06855	rxn07171
R06867	rxn07172
R06872	rxn07173
R06875	rxn07174
R06901	rxn07175
R06964	rxn07176
R06966	rxn07177
R06992	rxn07178
R07063	rxn07179
R07064	rxn07180
R07094	rxn07181
R07096	rxn07182
R07097	rxn07183
R07128	rxn07184
R07132	rxn07185
R07153	rxn07186
R07154	rxn07187
R07155	rxn07188
R07157	rxn07189
R07158	rxn07190
R07159	rxn07191
R07161	rxn07193
R07162	rxn07194
R07163	rxn07195
R07166	rxn07196
R07167	rxn07197
R07174	rxn07198
	rxn07199
R07181	rxn07200
R07182	rxn07201
R07192	rxn07202
R07193	rxn07203
R07210	rxn07204
R07218	rxn07205
R07223	rxn07206
	rxn07207
	rxn07208
	rxn07209
R07229	rxn07210
R07232	rxn07212
R07233	rxn07213
R07234	rxn07214
R07239	rxn07215
R07249	rxn07216
R07251	rxn07217
R07253	rxn07218
R06568	rxn07219
R07255	rxn07220
R07256	rxn07221
R07258	rxn07222
R07259	rxn07223
R07261	rxn07224
R07275	rxn07225
	rxn07226
R07285	rxn07227
R07288	rxn07228
R07292	rxn07229
R07299	rxn07230
R07308	rxn07231
R07309	rxn07232
R07310	rxn07233
R07314	rxn07234
R07325	rxn07235
R07326	rxn07236
R07327	rxn07237
R07328	rxn07238
R07334	rxn07239
R07335	rxn07240
R07336	rxn07241
R07341	rxn07242
R07343	rxn07243
R07347	rxn07244
R07348	rxn07245
R07349	rxn07246
R07350	rxn07247
R07351	rxn07248
R07352	rxn07249
R07356	rxn07250
R07358	rxn07251
R07361	rxn07252
R07374	rxn07253
R07376	rxn07254
R07377	rxn07255
R07379	rxn07256
R07380	rxn07257
R07381	rxn07258
R07382	rxn07259
R07383	rxn07260
R07384	rxn07261
R07385	rxn07262
R07386	rxn07263
R07387	rxn07264
R07388	rxn07265
R07389	rxn07266
R07390	rxn07267
R07397	rxn07268
R07398	rxn07269
R07409	rxn07270
R07427	rxn07271
R07428	rxn07272
R07429	rxn07273
R07430	rxn07274
R07431	rxn07275
R07443	rxn07276
R07444	rxn07277
R07445	rxn07278
R07446	rxn07279
R07447	rxn07280
R07448	rxn07281
R07449	rxn07282
R07450	rxn07283
R07451	rxn07284
R07452	rxn07285
R07453	rxn07286
R07454	rxn07287
R07455	rxn07288
R07457	rxn07289
R07458	rxn07290
R07459	rxn07291
R07460	rxn07292
R07461	rxn07293
R07462	rxn07294
R07463	rxn07295
R07464	rxn07296
R07465	rxn07297
R07466	rxn07298
R07467	rxn07299
R07468	rxn07300
R07469	rxn07301
R07470	rxn07302
R07471	rxn07303
R07472	rxn07304
R07473	rxn07305
R07474	rxn07306
R07476	rxn07307
R07477	rxn07308
R07478	rxn07309
R07479	rxn07310
R07481	rxn07312
R07482	rxn07313
R07483	rxn07314
R07484	rxn07315
R07485	rxn07316
R07486	rxn07317
R07487	rxn07318
R07488	rxn07319
R07489	rxn07320
R07490	rxn07321
R07491	rxn07322
R07492	rxn07323
R07493	rxn07324
R07494	rxn07325
	rxn07326
R07496	rxn07327
R07497	rxn07328
	rxn07329
	rxn07330
R07500	rxn07331
R07501	rxn07332
R07502	rxn07333
R07503	rxn07334
R07504	rxn07335
R07505	rxn07336
R07506	rxn07337
	rxn07338
R07508	rxn07339
	rxn07340
	rxn07341
	rxn07342
R07512	rxn07343
R07513	rxn07344
R07514	rxn07345
R07515	rxn07346
R06040	rxn07347
R07517	rxn07348
	rxn07349
R07519	rxn07350
	rxn07351
R07521	rxn07352
R07522	rxn07353
	rxn07354
R07524	rxn07355
R07525	rxn07356
R07526	rxn07357
R07527	rxn07358
R07528	rxn07359
R07529	rxn07360
R07530	rxn07361
R07531	rxn07362
R07532	rxn07363
R07533	rxn07364
	rxn07365
R07535	rxn07366
R07536	rxn07367
R07537	rxn07368
R07538	rxn07369
R07539	rxn07370
	rxn07371
R07541	rxn07372
	rxn07373
R07543	rxn07374
R07544	rxn07375
R07545	rxn07376
R07546	rxn07377
R07547	rxn07378
R07548	rxn07379
R07549	rxn07380
R07550	rxn07381
R07551	rxn07382
R07552	rxn07383
R07553	rxn07384
R07554	rxn07385
R07555	rxn07386
R07556	rxn07387
R07557	rxn07388
R07558	rxn07389
R07559	rxn07390
R07560	rxn07391
R07561	rxn07392
R07563	rxn07394
R07564	rxn07395
R07566	rxn07397
R07568	rxn07399
R07569	rxn07400
R07571	rxn07402
R07572	rxn07403
R07573	rxn07404
R07574	rxn07405
R07575	rxn07406
R07576	rxn07407
R07577	rxn07408
R07578	rxn07409
R07579	rxn07410
R07580	rxn07411
R07581	rxn07412
R07582	rxn07413
R07583	rxn07414
R07584	rxn07415
	rxn07416
	rxn07417
	rxn07418
	rxn07419
	rxn07420
	rxn07421
	rxn07422
	rxn07423
	rxn07424
	rxn07425
	rxn07426
	rxn07427
R07597	rxn07428
R07598	rxn07429
R07599	rxn07430
R07600	rxn07431
R07601	rxn07432
R07602	rxn07433
R07603	rxn07434
R07604	rxn07435
R07605	rxn07436
R07606	rxn07437
R07607	rxn07438
R07608	rxn07439
R07612	rxn07440
R07613	rxn07441
R07626	rxn07443
R07627	rxn07444
R07629	rxn07445
R07630	rxn07446
R07631	rxn07447
R07632	rxn07448
R07633	rxn07449
R07634	rxn07450
R07635	rxn07451
R07636	rxn07452
	rxn07453
R07638	rxn07454
R07639	rxn07455
R07641	rxn07456
R07642	rxn07457
R07643	rxn07458
R07644	rxn07459
R07646	rxn07461
R07647	rxn07462
R07648	rxn07463
R07649	rxn07464
R07650	rxn07465
R07651	rxn07466
	rxn07467
R07653	rxn07468
R07654	rxn07469
R07655	rxn07470
R07656	rxn07471
R07657	rxn07472
R07658	rxn07473
R07659	rxn07474
R07660	rxn07475
R07661	rxn07476
R07662	rxn07477
R07663	rxn07478
R07664	rxn07479
R07665	rxn07480
R07666	rxn07481
R07667	rxn07482
R07668	rxn07483
R07669	rxn07484
R07670	rxn07485
R07671	rxn07486
R07672	rxn07487
R07673	rxn07488
R07674	rxn07489
R07675	rxn07490
R07676	rxn07491
R07677	rxn07492
R07678	rxn07493
R07679	rxn07494
R07680	rxn07495
R07682	rxn07496
R07683	rxn07497
R07684	rxn07498
	rxn07499
R07686	rxn07500
	rxn07501
R07688	rxn07502
R07689	rxn07503
R07690	rxn07504
R07691	rxn07505
R07692	rxn07506
R07693	rxn07507
R07694	rxn07508
R07695	rxn07509
R07696	rxn07510
R07697	rxn07511
R07698	rxn07512
R07699	rxn07513
R07700	rxn07514
R07701	rxn07515
R07702	rxn07516
R07703	rxn07517
R07704	rxn07518
R07705	rxn07519
R07706	rxn07520
R07707	rxn07521
R07708	rxn07522
R07709	rxn07523
R07710	rxn07524
R07711	rxn07525
R07712	rxn07526
R07713	rxn07527
R07714	rxn07528
R07715	rxn07529
R07716	rxn07530
R07717	rxn07531
R07718	rxn07532
R07719	rxn07533
R07720	rxn07534
R07721	rxn07535
	rxn07536
R07723	rxn07537
R07724	rxn07538
R07725	rxn07539
R07726	rxn07540
R07727	rxn07541
R07728	rxn07542
R07729	rxn07543
R07730	rxn07544
R07731	rxn07545
R07732	rxn07546
R07733	rxn07547
R07734	rxn07548
R07735	rxn07549
R07736	rxn07550
R07737	rxn07551
R07738	rxn07552
R07739	rxn07553
R07740	rxn07554
R07741	rxn07555
R07742	rxn07556
R07743	rxn07557
R07744	rxn07558
R07745	rxn07559
R07746	rxn07560
R07747	rxn07561
R07748	rxn07562
R07749	rxn07563
R07750	rxn07564
R07751	rxn07565
R07752	rxn07566
R07753	rxn07567
R07754	rxn07568
R07755	rxn07569
R07756	rxn07570
R07757	rxn07571
R07758	rxn07572
R07759	rxn07573
R07760	rxn07574
R07761	rxn07575
R07762	rxn07576
R07763	rxn07577
R07764	rxn07578
R07765	rxn07579
R07766	rxn07580
	rxn07581
R07768	rxn07582
R07769	rxn07583
R07770	rxn07584
R07771	rxn07585
R07772	rxn07586
R07773	rxn07587
R07774	rxn07588
R07775	rxn07589
R07776	rxn07590
R07777	rxn07591
R07778	rxn07592
R01206	rxn07593
R07780	rxn07594
R07781	rxn07595
R07782	rxn07596
R07783	rxn07597
R07784	rxn07598
R07785	rxn07599
R07793	rxn07600
R07794	rxn07601
R07795	rxn07602
R07796	rxn07603
R07797	rxn07604
R07798	rxn07605
R07799	rxn07606
R07800	rxn07607
R07801	rxn07608
R07802	rxn07609
R07803	rxn07610
R07804	rxn07611
	rxn07613
	rxn07614
	rxn07615
	rxn07616
R07826	rxn07617
R07827	rxn07618
R07828	rxn07619
R07829	rxn07620
R07830	rxn07621
R07831	rxn07622
R07832	rxn07623
R07833	rxn07624
R07834	rxn07625
R07835	rxn07626
R07836	rxn07627
R07837	rxn07628
R07838	rxn07629
R07839	rxn07630
R07840	rxn07631
R07841	rxn07632
R07842	rxn07633
R07843	rxn07634
R07844	rxn07635
R07845	rxn07636
R07846	rxn07637
R07847	rxn07638
R07848	rxn07639
R07849	rxn07640
R07852	rxn07643
R07854	rxn07644
R07855	rxn07645
R07856	rxn07646
R07857	rxn07647
R07858	rxn07648
R07859	rxn07649
R07860	rxn07650
R07861	rxn07651
R07862	rxn07652
R07863	rxn07653
R07864	rxn07654
R07865	rxn07655
R07866	rxn07656
R07867	rxn07657
R07868	rxn07658
R07869	rxn07659
R07870	rxn07660
R07871	rxn07661
R07872	rxn07662
R07873	rxn07663
R07874	rxn07664
R07875	rxn07665
R07876	rxn07666
R07877	rxn07667
R07878	rxn07668
R07879	rxn07669
R07880	rxn07670
R07881	rxn07671
R07882	rxn07672
R07883	rxn07673
R07884	rxn07674
R07885	rxn07675
R07886	rxn07676
R07887	rxn07677
R07888	rxn07678
R07889	rxn07679
R07890	rxn07680
R07891	rxn07681
R07892	rxn07682
R07893	rxn07683
R07894	rxn07684
R07895	rxn07685
R07896	rxn07686
R07897	rxn07687
R07898	rxn07688
R07899	rxn07689
R07900	rxn07690
R07901	rxn07691
R07902	rxn07692
R07903	rxn07693
R07904	rxn07694
R07905	rxn07695
R07906	rxn07696
R07907	rxn07697
R07908	rxn07698
R07909	rxn07699
R07910	rxn07700
R07911	rxn07701
R07912	rxn07702
R07913	rxn07703
R07914	rxn07704
R07915	rxn07705
R07916	rxn07706
R07917	rxn07707
R07918	rxn07708
R07919	rxn07709
R07920	rxn07710
R07921	rxn07711
R07922	rxn07712
R07923	rxn07713
R07924	rxn07714
R07925	rxn07715
R07926	rxn07716
R07927	rxn07717
R07928	rxn07718
R07929	rxn07719
R07930	rxn07720
R07931	rxn07721
R07932	rxn07722
R07933	rxn07723
R07934	rxn07724
R07935	rxn07725
R07936	rxn07726
R07937	rxn07727
R07938	rxn07728
R07939	rxn07729
R07940	rxn07730
R07941	rxn07731
R07942	rxn07732
R07943	rxn07733
R07944	rxn07734
R07945	rxn07735
R07946	rxn07736
R07947	rxn07737
	rxn07738
R07949	rxn07739
R07950	rxn07740
R07951	rxn07741
R07952	rxn07742
R07953	rxn07743
R07954	rxn07744
R07955	rxn07745
R07956	rxn07746
R07957	rxn07747
R07958	rxn07748
R07959	rxn07749
R07960	rxn07750
R07961	rxn07751
R07962	rxn07752
R07963	rxn07753
R07964	rxn07754
R07965	rxn07755
R07966	rxn07756
R07967	rxn07757
R07968	rxn07758
R07969	rxn07759
R07970	rxn07760
R07971	rxn07761
R07972	rxn07762
R07973	rxn07763
R07974	rxn07764
R07975	rxn07765
R07976	rxn07766
R07977	rxn07767
R07978	rxn07768
R07979	rxn07769
R07980	rxn07770
	rxn07771
	rxn07772
R07983	rxn07773
R07984	rxn07774
R07985	rxn07775
R07986	rxn07776
R07987	rxn07777
R07988	rxn07778
R07989	rxn07779
R07990	rxn07780
R07991	rxn07781
R07992	rxn07782
R07993	rxn07783
R07994	rxn07784
R07995	rxn07785
R07996	rxn07786
R07997	rxn07787
R07998	rxn07788
R07999	rxn07789
R08000	rxn07790
R08001	rxn07791
R08002	rxn07792
R08003	rxn07793
R08004	rxn07794
R08005	rxn07795
R08006	rxn07796
R08007	rxn07797
R08008	rxn07798
R08009	rxn07799
R08010	rxn07800
R08011	rxn07801
R08012	rxn07802
R08013	rxn07803
R08014	rxn07804
R08015	rxn07805
R08016	rxn07806
R08017	rxn07807
R08018	rxn07808
R08019	rxn07809
	rxn07810
R08021	rxn07811
R08022	rxn07812
R08023	rxn07813
R08024	rxn07814
R08025	rxn07815
R08026	rxn07816
R08027	rxn07817
R08028	rxn07818
R08029	rxn07819
R08030	rxn07820
R08031	rxn07821
R08032	rxn07822
R08033	rxn07823
R08034	rxn07824
R08035	rxn07825
R08036	rxn07826
	rxn07827
	rxn07828
	rxn07829
R08040	rxn07830
R08041	rxn07831
R08042	rxn07832
R08043	rxn07833
R08044	rxn07834
R08045	rxn07835
R08046	rxn07836
R08047	rxn07837
R08048	rxn07838
R08049	rxn07839
R08050	rxn07840
R08051	rxn07841
R08052	rxn07842
	rxn07843
	rxn07844
R08056	rxn07845
R08057	rxn07846
R08058	rxn07847
R08059	rxn07848
R08060	rxn07849
R08061	rxn07850
R08062	rxn07851
R08063	rxn07852
	rxn07853
	rxn07854
	rxn07855
R08067	rxn07856
	rxn07857
R08069	rxn07858
	rxn07859
R08071	rxn07860
R08072	rxn07861
R08073	rxn07862
R08074	rxn07863
R08075	rxn07864
R08076	rxn07865
R08077	rxn07866
R08078	rxn07867
R08079	rxn07868
R08080	rxn07869
R08081	rxn07870
R08082	rxn07871
R08083	rxn07872
R08084	rxn07873
R08085	rxn07874
R08086	rxn07875
R08087	rxn07876
R08088	rxn07877
R08089	rxn07878
R08090	rxn07879
R08091	rxn07880
R08092	rxn07881
R08093	rxn07882
R08094	rxn07883
R08095	rxn07884
R08096	rxn07885
R08097	rxn07886
R08098	rxn07887
R08099	rxn07888
R08100	rxn07889
R08101	rxn07890
R08102	rxn07891
R08103	rxn07892
R08104	rxn07893
R08105	rxn07894
R08106	rxn07895
R08108	rxn07896
R08109	rxn07897
R08110	rxn07898
R08111	rxn07899
R08112	rxn07900
R08113	rxn07901
R08114	rxn07902
R08115	rxn07903
R08116	rxn07904
R08117	rxn07905
R08118	rxn07906
R08119	rxn07907
R08120	rxn07908
R08121	rxn07909
R08122	rxn07910
R08123	rxn07911
	rxn07912
	rxn07913
	rxn07914
	rxn07915
	rxn07916
	rxn07917
	rxn07918
	rxn07919
	rxn07920
	rxn07921
	rxn07922
	rxn07923
	rxn07924
	rxn07925
	rxn07926
	rxn07927
	rxn07928
	rxn07929
	rxn07930
	rxn07931
	rxn07932
	rxn07933
	rxn07934
	rxn07935
	rxn07936
	rxn07937
	rxn07938
	rxn07939
	rxn07940
	rxn07941
	rxn07942
	rxn07943
	rxn07944
	rxn07945
	rxn07946
	rxn07947
	rxn07948
	rxn07949
	rxn07950
	rxn07951
	rxn07952
	rxn07953
	rxn07954
	rxn07955
	rxn07956
	rxn07957
	rxn07958
	rxn07959
	rxn07960
	rxn07961
	rxn07962
	rxn07963
	rxn07964
	rxn07965
	rxn07966
	rxn07967
	rxn07969
R08880	rxn07970
	rxn07971
	rxn07972
	rxn07973
	rxn07974
	rxn07975
	rxn07976
	rxn07977
	rxn07978
	rxn07979
	rxn07980
	rxn07981
	rxn07987
	rxn07989
	rxn07991
	rxn07992
	rxn07993
	rxn07994
	rxn07997
	rxn07998
	rxn08000
	rxn08001
	rxn08002
	rxn08003
	rxn08004
	rxn08005
	rxn08006
	rxn08007
	rxn08008
	rxn08009
	rxn08011
	rxn08012
	rxn08013
	rxn08014
	rxn08015
	rxn08016
	rxn08017
	rxn08018
	rxn08019
	rxn08020
	rxn08021
	rxn08022
	rxn08023
	rxn08024
	rxn08025
	rxn08027
	rxn08028
	rxn08029
	rxn08030
	rxn08032
	rxn08033
	rxn08034
	rxn08035
	rxn08036
	rxn08037
	rxn08038
	rxn08039
R08856	rxn08040
	rxn08041
	rxn08042
R08648	rxn08043
R08555	rxn08044
	rxn08045
	rxn08046
	rxn08047
	rxn08048
	rxn08049
	rxn08050
	rxn08051
	rxn08053
	rxn08056
	rxn08059
	rxn08060
	rxn08061
	rxn08062
	rxn08063
	rxn08064
	rxn08065
	rxn08066
	rxn08067
	rxn08068
	rxn08069
	rxn08070
	rxn08071
	rxn08073
	rxn08074
	rxn08075
	rxn08076
	rxn08077
	rxn08078
	rxn08079
	rxn08080
	rxn08081
	rxn08082
	rxn08083
	rxn08084
	rxn08085
	rxn08086
	rxn08087
	rxn08088
	rxn08089
	rxn08091
R08549	rxn08094
	rxn08095
	rxn08096
	rxn08097
	rxn08098
	rxn08099
	rxn08100
	rxn08101
	rxn08102
	rxn08103
	rxn08104
	rxn08110
	rxn08111
	rxn08112
R09030	rxn08113
	rxn08114
	rxn08115
	rxn08116
	rxn08117
R09031	rxn08118
	rxn08119
	rxn08120
	rxn08122
	rxn08123
	rxn08124
	rxn08125
R06040	rxn08126
R06040	rxn08127
R06040	rxn08128
	rxn08129
	rxn08130
	rxn08131
	rxn08133
	rxn08134
	rxn08135
	rxn08136
R09880	rxn08137
	rxn08139
	rxn08140
	rxn08141
	rxn08142
	rxn08143
	rxn08144
	rxn08145
	rxn08146
	rxn08147
	rxn08148
	rxn08149
	rxn08150
	rxn08151
	rxn08152
	rxn08153
	rxn08154
	rxn08155
	rxn08158
	rxn08159
	rxn08160
	rxn08161
	rxn08162
	rxn08163
	rxn08164
	rxn08165
	rxn08166
	rxn08167
	rxn08168
	rxn08169
	rxn08170
	rxn08171
	rxn08172
	rxn08173
	rxn08174
	rxn08175
	rxn08178
R10127	rxn08179
	rxn08180
	rxn08181
	rxn08182
	rxn08183
	rxn08184
	rxn08185
	rxn08186
	rxn08187
	rxn08188
	rxn08190
	rxn08191
	rxn08192
	rxn08193
R01492	rxn08194
	rxn08195
	rxn08196
	rxn08197
	rxn08198
	rxn08199
	rxn08200
	rxn08201
	rxn08202
	rxn08203
	rxn08204
	rxn08205
	rxn08206
	rxn08207
	rxn08208
	rxn08209
	rxn08210
	rxn08211
	rxn08212
	rxn08213
	rxn08214
	rxn08216
	rxn08217
	rxn08218
	rxn08219
	rxn08220
	rxn08221
	rxn08222
	rxn08223
	rxn08224
	rxn08225
	rxn08226
	rxn08227
	rxn08228
	rxn08229
	rxn08230
	rxn08231
	rxn08232
	rxn08233
	rxn08234
	rxn08236
	rxn08237
	rxn08238
	rxn08239
	rxn08240
	rxn08241
	rxn08242
	rxn08243
	rxn08244
	rxn08245
	rxn08246
	rxn08247
	rxn08248
	rxn08249
	rxn08250
	rxn08251
	rxn08252
	rxn08253
R10644	rxn08254
	rxn08255
	rxn08256
	rxn08257
R10675	rxn08258
	rxn08259
	rxn08260
	rxn08261
	rxn08262
	rxn08263
	rxn08264
	rxn08265
	rxn08266
	rxn08267
	rxn08268
	rxn08269
	rxn08270
	rxn08271
	rxn08272
	rxn08273
	rxn08274
	rxn08275
	rxn08276
R10079	rxn08277
	rxn08278
	rxn08279
	rxn08280
	rxn08281
	rxn08282
	rxn08283
	rxn08284
	rxn08286
	rxn08287
	rxn08288
	rxn08289
	rxn08290
	rxn08291
	rxn08292
	rxn08293
	rxn08294
	rxn08295
	rxn08296
	rxn08297
	rxn08298
	rxn08299
	rxn08300
	rxn08301
	rxn08302
	rxn08303
	rxn08304
	rxn08305
	rxn08306
	rxn08307
	rxn08308
	rxn08309
	rxn08310
	rxn08311
	rxn08312
	rxn08313
	rxn08314
	rxn08315
	rxn08316
	rxn08317
	rxn08318
	rxn08319
	rxn08320
	rxn08322
	rxn08323
	rxn08324
	rxn08325
	rxn08326
	rxn08328
	rxn08333
	rxn08335
	rxn08336
	rxn08340
	rxn08341
	rxn08342
	rxn08343
	rxn08344
R08878	rxn08345
	rxn08346
R08879	rxn08347
	rxn08348
	rxn08349
	rxn08350
	rxn08351
R08210	rxn08352
	rxn08353
	rxn08354
	rxn08355
	rxn08356
	rxn08357
	rxn08358
	rxn08359
	rxn08363
	rxn08366
	rxn08367
	rxn08368
	rxn08369
	rxn08370
	rxn08371
	rxn08372
	rxn08373
	rxn08374
	rxn08375
	rxn08376
	rxn08377
	rxn08380
	rxn08386
	rxn08387
	rxn08390
	rxn08391
	rxn08392
	rxn08393
	rxn08394
	rxn08395
	rxn08396
	rxn08397
	rxn08398
	rxn08399
	rxn08406
	rxn08407
	rxn08408
	rxn08409
	rxn08410
	rxn08411
	rxn08413
	rxn08417
	rxn08418
	rxn08419
	rxn08420
	rxn08421
	rxn08422
	rxn08423
	rxn08424
	rxn08425
	rxn08426
	rxn08427
	rxn08428
	rxn08429
	rxn08430
	rxn08431
	rxn08432
R08158	rxn08433
R08159	rxn08434
	rxn08435
	rxn08436
	rxn08437
R08157	rxn08438
	rxn08439
	rxn08440
	rxn08441
	rxn08442
	rxn08443
R08174	rxn08444
	rxn08445
	rxn08446
	rxn08447
	rxn08448
	rxn08449
	rxn08450
	rxn08451
	rxn08452
	rxn08453
	rxn08454
	rxn08455
	rxn08456
	rxn08457
R09748	rxn08458
R09520	rxn08459
	rxn08461
	rxn08462
	rxn08465
	rxn08466
	rxn08467
R10206	rxn08468
	rxn08469
	rxn08470
	rxn08471
	rxn08472
	rxn08473
	rxn08474
	rxn08475
	rxn08476
	rxn08477
	rxn08478
	rxn08479
	rxn08480
	rxn08481
	rxn08482
	rxn08483
	rxn08484
	rxn08485
	rxn08486
	rxn08487
	rxn08488
	rxn08489
	rxn08490
	rxn08491
	rxn08492
	rxn08493
	rxn08494
	rxn08495
	rxn08496
	rxn08497
	rxn08498
	rxn08499
	rxn08500
	rxn08501
	rxn08502
	rxn08503
	rxn08504
	rxn08505
	rxn08506
	rxn08507
	rxn08508
	rxn08509
	rxn08510
	rxn08511
	rxn08512
	rxn08513
	rxn08514
	rxn08515
	rxn08516
	rxn08518
	rxn08519
R09750	rxn08521
	rxn08524
	rxn08525
	rxn08526
	rxn08527
	rxn08528
	rxn08530
	rxn08531
	rxn08532
	rxn08533
	rxn08534
	rxn08535
	rxn08536
	rxn08537
	rxn08538
	rxn08539
	rxn08540
	rxn08541
	rxn08542
	rxn08543
	rxn08544
	rxn08545
	rxn08546
	rxn08547
	rxn08548
	rxn08549
	rxn08550
	rxn08551
	rxn08552
	rxn08553
	rxn08554
	rxn08556
	rxn08557
	rxn08558
	rxn08559
	rxn08560
	rxn08561
	rxn08562
	rxn08563
	rxn08564
	rxn08565
	rxn08566
	rxn08569
	rxn08570
R10622	rxn08571
	rxn08572
	rxn08573
	rxn08574
	rxn08575
	rxn08576
	rxn08577
	rxn08578
	rxn08579
	rxn08580
	rxn08581
	rxn08582
	rxn08583
	rxn08584
	rxn08585
	rxn08586
	rxn08587
	rxn08588
	rxn08589
	rxn08590
	rxn08591
	rxn08592
	rxn08593
	rxn08595
	rxn08597
	rxn08598
	rxn08599
	rxn08600
	rxn08603
	rxn08604
	rxn08605
	rxn08606
	rxn08607
	rxn08608
	rxn08609
	rxn08610
	rxn08611
	rxn08612
	rxn08613
	rxn08614
	rxn08615
	rxn08616
	rxn08617
	rxn08618
	rxn08619
	rxn08620
	rxn08621
	rxn08622
	rxn08623
	rxn08624
	rxn08625
	rxn08627
	rxn08628
	rxn08631
	rxn08632
	rxn08633
	rxn08635
	rxn08636
	rxn08637
	rxn08638
	rxn08639
	rxn08640
	rxn08641
	rxn08642
	rxn08643
	rxn08644
	rxn08645
R08572	rxn08647
	rxn08651
	rxn08652
	rxn08653
	rxn08654
	rxn08655
	rxn08656
	rxn08657
	rxn08658
R09796	rxn08659
	rxn08660
	rxn08661
	rxn08662
	rxn08664
	rxn08666
	rxn08667
	rxn08668
	rxn08669
	rxn08670
	rxn08671
	rxn08672
	rxn08674
	rxn08675
	rxn08676
	rxn08677
	rxn08679
	rxn08680
	rxn08681
	rxn08682
	rxn08683
	rxn08684
	rxn08685
	rxn08686
	rxn08687
	rxn08688
	rxn08689
	rxn08690
	rxn08691
	rxn08692
	rxn08700
	rxn08701
	rxn08702
	rxn08703
	rxn08704
	rxn08705
	rxn08706
R07411	rxn08707
	rxn08708
	rxn08709
	rxn08710
	rxn08711
	rxn08712
	rxn08713
	rxn08714
	rxn08715
	rxn08716
	rxn08717
	rxn08718
	rxn08719
	rxn08721
	rxn08722
	rxn08723
	rxn08725
	rxn08726
	rxn08730
	rxn08732
	rxn08733
	rxn08734
	rxn08735
	rxn08736
	rxn08737
	rxn08738
	rxn08742
	rxn08743
	rxn08745
	rxn08746
	rxn08747
	rxn08749
	rxn08750
	rxn08751
	rxn08752
	rxn08753
	rxn08754
	rxn08755
R08209	rxn08756
	rxn08758
	rxn08759
	rxn08760
	rxn08761
	rxn08762
	rxn08764
R10707	rxn08766
	rxn08767
	rxn08769
	rxn08770
	rxn08771
	rxn08772
	rxn08773
	rxn08775
	rxn08779
	rxn08780
	rxn08781
	rxn08783
	rxn08784
	rxn08785
	rxn08786
	rxn08787
	rxn08788
	rxn08789
	rxn08790
	rxn08791
	rxn08792
	rxn08793
	rxn08794
	rxn08795
	rxn08796
	rxn08797
	rxn08798
	rxn08799
	rxn08800
	rxn08801
	rxn08802
	rxn08803
	rxn08804
	rxn08805
	rxn08806
	rxn08807
	rxn08808
	rxn08809
	rxn08810
	rxn08811
	rxn08812
	rxn08813
	rxn08814
	rxn08815
	rxn08816
	rxn08817
	rxn08818
	rxn08819
	rxn08820
	rxn08821
	rxn08822
	rxn08823
	rxn08824
	rxn08825
	rxn08826
	rxn08827
	rxn08828
	rxn08829
	rxn08830
	rxn08831
	rxn08832
	rxn08833
	rxn08834
	rxn08835
	rxn08836
	rxn08837
	rxn08838
	rxn08839
	rxn08840
	rxn08841
	rxn08842
	rxn08843
	rxn08844
	rxn08845
	rxn08846
	rxn08847
	rxn08848
	rxn08849
	rxn08850
	rxn08851
	rxn08853
	rxn08854
	rxn08855
	rxn08856
	rxn08857
	rxn08858
	rxn08859
R09482	rxn08861
	rxn08863
	rxn08864
	rxn08865
	rxn08866
	rxn08867
	rxn08868
	rxn08869
	rxn08870
	rxn08871
	rxn08872
	rxn08873
	rxn08874
	rxn08875
	rxn08876
	rxn08877
	rxn08878
	rxn08879
	rxn08880
	rxn08882
	rxn08883
R09645	rxn08884
	rxn08885
	rxn08886
	rxn08887
	rxn08888
	rxn08889
	rxn08890
	rxn08891
	rxn08892
	rxn08893
	rxn08894
	rxn08895
	rxn08896
	rxn08897
	rxn08898
	rxn08900
	rxn08901
	rxn08906
	rxn08907
	rxn08908
	rxn08909
	rxn08910
	rxn08911
	rxn08912
	rxn08913
	rxn08914
	rxn08915
	rxn08916
	rxn08917
	rxn08918
	rxn08920
	rxn08921
	rxn08922
	rxn08923
	rxn08924
	rxn08925
	rxn08926
	rxn08927
	rxn08928
	rxn08929
	rxn08930
	rxn08931
	rxn08932
	rxn08933
	rxn08934
	rxn08935
	rxn08936
	rxn08937
	rxn08938
	rxn08939
	rxn08940
	rxn08941
	rxn08942
	rxn08943
	rxn08944
	rxn08945
	rxn08946
	rxn08947
	rxn08948
	rxn08949
	rxn08950
	rxn08951
	rxn08952
	rxn08953
	rxn08954
	rxn08955
	rxn08956
	rxn08957
	rxn08958
	rxn08959
	rxn08960
	rxn08965
	rxn08966
	rxn08967
	rxn08968
	rxn08969
	rxn08970
	rxn08971
	rxn08972
	rxn08973
	rxn08974
	rxn08975
	rxn08976
	rxn08977
	rxn08978
	rxn08979
R01724	rxn08981
	rxn08982
	rxn08983
