Kegg_ID	ModelSeed_ID	formula	charge
C11864	cpd08662	C19H23O5	-1
C11865	cpd08663	C19H23O5	-1
C11866	cpd08664	C19H21O4	-1
C11867	cpd08665	C19H21O5	-1
C11868	cpd08666	C19H23O6	-1
C11869	cpd08667	C19H20O6	-2
C11870	cpd08668	C19H20O7	-2
C11871	cpd08669	C19H21O5	-1
C11872	cpd08670	C20H32O	0
C11873	cpd08671	C20H30O	0
C11874	cpd08672	C20H29O2	-1
C11875	cpd08673	C20H29O3	-1
C11876	cpd08674	C20H29O4	-1
C11877	cpd08675	C20H32	0
C11878	cpd08676	C20H32	0
C11879	cpd08677	C20H32	0
C11880	cpd08678	C20H32	0
C11881	cpd08679	C20H32	0
C11882	cpd08680	C20H32O	0
C11883	cpd08681	C20H32O	0
C11884	cpd08682	C20H32O	0
C11885	cpd08683	C20H30O	0
C11886	cpd08684	C20H30O	0
C11887	cpd08685	C20H30O	0
C11888	cpd08686	C20H29O2	-1
C11889	cpd08687	C20H29O2	-1
C11890	cpd08688	C20H34O	0
C11891	cpd08689	C20H32	0
C11892	cpd08690	C20H32	0
C11893	cpd08691	C20H32	0
C11894	cpd08692	C20H32	0
C11895	cpd08693	C20H32O	0
C11896	cpd08694	C22H34O2	0
C11897	cpd08695	C20H32O2	0
C11898	cpd08696	C22H34O3	0
C11899	cpd08697	C22H32O9	0
C11900	cpd08698	C31H38O11	0
C11902	cpd08700	C20H34O7P2	-2
C11903	cpd08701	C37H50N2O	0
C11904	cpd08702	C37H52N2O	0
C11905	cpd08703	C20H27O4	-1
C11906	cpd08704	AsNaO2	0
C11912	cpd08710	C16H24N2O15P2	-2
C11913	cpd08711	C8H16O5	0
C11915	cpd08712	C17H24N2O14P2	-2
C11917	cpd08714	C7H14O4	0
C11918	cpd08715	C6H6O3	0
C11919	cpd08716	C18H30N3O13P2	-1
C11920	cpd08717	C16H24N2O14P2	-2
C11921	cpd08718	C17H26N2O14P2	-2
C11923	cpd08720	C16H24N2O14P2	-2
C11924	cpd08721	C10H13O2	-1
C11925	cpd08722	C16H26N3O14P2	-1
C11926	cpd08723	C16H22N2O15P2	-2
C11927	cpd08724	C16H22N2O14P2	-2
C11928	cpd08725	C16H22N2O14P2	-2
C11929	cpd08726	C31H44N7O17P3S	-4
C11930	cpd08727	C16H20N2O14P2	-2
C11931	cpd08728	C16H20N2O14P2	-2
C11932	cpd08729	C16H22N2O14P2	-2
C11933	cpd08730	C18H30N3O14P2	-1
C11934	cpd08731	C31H46N7O18P3S	-4
C11935	cpd08732	C31H44N7O18P3S	-4
C11936	cpd08733	C31H45N7O19P3S	-5
C11937	cpd08734	C10H16O2	0
C11938	cpd08735	C10H16O	0
C11939	cpd08736	C10H14O	0
C11940	cpd08737	C10H13O2	-1
C11941	cpd08738	C10H16O	0
C11942	cpd08739	C10H16O	0
C11943	cpd08740	C10H15O2	-1
C11944	cpd08741	C10H15O2	-1
C11945	cpd08742	C31H46N7O17P3S	-4
C11946	cpd08743	C31H46N7O17P3S	-4
C11947	cpd08744	C31H48N7O18P3S	-4
C11948	cpd08745	C31H46N7O18P3S	-4
C11949	cpd08746	C28H42N7O17P3S	-4
C11950	cpd08747	C7H11O2	-1
C11951	cpd08748	C10H16O	0
C11952	cpd08749	C10H18O	0
C11953	cpd08750	C33H48O8	0
C11954	cpd08751	C33H46O9	0
C11955	cpd08752	C33H48O9	0
C11956	cpd08753	C34H50O9	0
C11957	cpd08754	C40H60O12	0
C11958	cpd08755	C41H62O12	0
C11959	cpd08756	C47H72O15	0
C11960	cpd08757	C48H74O15	0
C11961	cpd08758	C33H46O7	0
C11962	cpd08759	C33H44O8	0
C11963	cpd08760	C33H46O8	0
C11964	cpd08761	C34H48O8	0
C11965	cpd08762	C40H58O11	0
C11966	cpd08763	C41H60O11	0
C11967	cpd08764	C47H70O14	0
C11968	cpd08765	C48H72O14	0
C11969	cpd08766	C34H50O8	0
C11970	cpd08767	C34H48O9	0
C11971	cpd08768	C34H50O9	0
C11972	cpd08769	C35H52O9	0
C11973	cpd08770	C41H62O12	0
C11974	cpd08771	C42H64O12	0
C11975	cpd08772	C48H74O15	0
C11976	cpd08773	C49H76O15	0
C11977	cpd08774	C34H48O7	0
C11978	cpd08775	C34H46O8	0
C11979	cpd08776	C34H48O8	0
C11980	cpd08777	C35H50O8	0
C11981	cpd08778	C41H60O11	0
C11982	cpd08779	C42H62O11	0
C11983	cpd08780	C48H72O14	0
G09759	cpd08781	C49H74O14	0
C11984	cpd08781	C49H74O14	0
C11985	cpd08782	C44H82N2O15	2
C11986	cpd08783	C46H84N2O16	2
C11987	cpd08784	C48H86N2O17	2
C11988	cpd08785	C49H88N2O17	2
C11989	cpd08786	C20H36O6	0
C11990	cpd08787	C20H34O7	0
C11991	cpd08788	C26H44O10	0
C11992	cpd08789	C27H46O10	0
C11993	cpd08790	C17H28O4	0
C11994	cpd08791	C25H44NO6	1
C11995	cpd08792	C25H44NO7	1
C11996	cpd08793	C25H44NO7	1
C11997	cpd08794	C20H32O5	0
C11998	cpd08795	C28H48NO7	1
C11999	cpd08796	C28H48NO8	1
C12000	cpd08797	C23H38O5	0
C12001	cpd08798	C31H54NO8	1
C12002	cpd08799	C31H52NO10	1
C12003	cpd08800	C37H62NO14	1
C12006	cpd08801	C42H65N5O21S	-2
C12007	cpd08802	C38H48N8O12S	0
C12008	cpd08803	C119H156ClN21O40	2
C12009	cpd08804	C43H66N5O10	1
C12011	cpd08805	C27H35N5O8	0
C12012	cpd08806	C29H40N5O8	1
C12013	cpd08807	C72H98N17O26	-3
C12014	cpd08808	C73H90Cl2N10O26	2
C12016	cpd08809	C58H42Cl3N7O21S	-2
C12017	cpd08810	C21H21N3O7S2	-2
C12018	cpd08811	C20H20N4O5S2	0
C12019	cpd08812	C21H18NO4	-1
C12020	cpd08813	C42H60N3O10	1
C12021	cpd08814	C3H7NO5P	-1
C12022	cpd08815	C6H13NO7P2	-2
C12023	cpd08816	C25H35N3O	0
C12024	cpd08817	C67H76N14O26	-4
C12025	cpd08818	C9H18N2O5	0
C12026	cpd08819	C8H9NO4	0
C12027	cpd08820	C10H17NO4	0
C12029	cpd08821	C9H17NO3	0
C12030	cpd08822	C37H51N12O14R	0
C12032	cpd08823	C35H36ClN2O11	-1
C12033	cpd08824	C9H12N2O2	0
C12034	cpd08825	C86H99Cl3N10O26	2
C12035	cpd08826	C79H85Cl3N9O24	1
C12036	cpd08827	C72H72Cl3N8O23	1
C12037	cpd08828	C14H15N2O3S2	-1
C12038	cpd08829	C21H26N3O4S3	-1
C12039	cpd08830	C27H41NO5S	0
C12040	cpd08831	C26H14N8O7S	0
C12041	cpd08832	C66H88N13O13	1
C12042	cpd08833	C72H109N12O20	-1
C12043	cpd08834	C53H91N7O13	-2
C12044	cpd08835	C37H47NO12	0
C12045	cpd08836	C32H43ClN2O9	0
C12046	cpd08837	C88H98Cl2N9O33	1
C12047	cpd08838	C47H78NaO14	-1
C12048	cpd08839	C25H16O12	0
C12049	cpd08840	C35H34NO12	1
C12050	cpd08841	C70H96Cl2NO38	-1
C12051	cpd08842	C48H49N13O9S6	0
C12052	cpd08843	C49H51N13O8S6	0
C12053	cpd08844	C51H43N13O12S6	0
C12054	cpd08845	C72H86N19O18S5	1
C12055	cpd08846	C54H52N16O16S2	0
C12056	cpd08847	C19H35N3O5	0
C12057	cpd08848	C26H35N5O12S	0
C12058	cpd08849	C12H17NO3	0
C12059	cpd08850	C12H7Cl3O2	0
C12062	cpd08851	C25H32N4O2	2
C12064	cpd08852	C8H8O3	0
C12065	cpd08853	C28H48NO4S	1
C12066	cpd08854	C31H53N2O5S	1
C12067	cpd08855	C8H18NO5	1
C12068	cpd08856	C56H55N15O10S6	0
C12069	cpd08857	C3H3O3	-1
C12070	cpd08858	C47H66O13	0
C12072	cpd08859	C20H22N2O2	0
C12073	cpd08860	C22H24N2O3	0
C12075	cpd08861	C20H25N2O	1
C12076	cpd08862	C15H20O7	0
C12077	cpd08863	C20H29O2	-1
C12078	cpd08864	C20H27O2	-1
C12079	cpd08865	C12H16O7	0
C12080	cpd08866	C22H15O6	-1
G01755	cpd08867	C47H75O17	-1
C12081	cpd08867	C47H75O17	-1
C12082	cpd08868	C18H29O16	-1
C12083	cpd08869	C20H29O2	-1
C12085	cpd08870	C13H10O4	0
C12087	cpd08871	C15H12O5	0
C12088	cpd08872	C10H10O2	0
C12089	cpd08873	C15H17NO4S	0
C12090	cpd08874	C14H12O4	0
C12091	cpd08875	C42H66O18	0
C12092	cpd08876	C29H39N8O17P3S	-4
C12093	cpd08877	C14H11NO3	0
C12095	cpd08878	C30H26O13	0
C12096	cpd08879	C36H36O18	0
C12098	cpd08880	C36H48N2O8	0
C12099	cpd08881	C31H33N2O7	-1
C12100	cpd08882	C17H31O2	-1
C12101	cpd08883	C7H9O2	-1
C12102	cpd08884	C43H69NO12	0
C12103	cpd08885	C18H33O2	-1
C12104	cpd08886	C8H13O2	-1
C12105	cpd08887	C8H4O3S2	0
C12106	cpd08888	C7H12NO9P	-2
C12107	cpd08889	C7H6NO3	-1
C12108	cpd08890	C7H9NO4	0
C12109	cpd08891	C7H11NO5	0
C12110	cpd08892	C7H9NO2	0
C12111	cpd08893	C31H37N2O7	-1
C12112	cpd08894	C20H36NO13	1
C12113	cpd08895	C7H12O6	0
C12114	cpd08896	C7H5N2O3	-1
C12115	cpd08897	C7H6NO3	-1
C12116	cpd08898	C30H20N4O5	-2
C12117	cpd08899	C15H11N2O3	-1
C12118	cpd08900	C16H14N2O3	0
C12119	cpd08901	C14H6N2O4	-2
C12120	cpd08902	C15H9N2O3	-1
C12121	cpd08903	C7H11NO4	0
C12122	cpd08904	C15H14O5	0
C12123	cpd08905	C15H9O4	-1
C12124	cpd08906	C15H14O5	0
C12125	cpd08907	C16H12O4	0
C12126	cpd08908	C19H38NO3R	0
C12127	cpd08909	C15H14O7	0
C12128	cpd08910	C15H14O5	0
C12129	cpd08911	C64H63O41	-3
C12130	cpd08912	C57H59O34	-1
C12131	cpd08913	C60H60O37	-2
C12132	cpd08914	C64H63O42	-3
C12133	cpd08915	C58H56O36	-2
C12134	cpd08916	C15H9O6	-1
C12135	cpd08917	C16H11O6	-1
C12136	cpd08918	C15H14O7	0
C12137	cpd08919	C21H20O10	0
C12138	cpd08920	C21H20O12	0
C12139	cpd08921	C22H22O12	0
C12140	cpd08922	C23H24O12	0
C12141	cpd08923	C22H22O11	0
C12142	cpd08924	C15H24	0
C12143	cpd08925	C13H10N2O	0
C12144	cpd08926	C18H40NO3	1
C12145	cpd08927	C19H38NO4R	0
C12147	cpd08928	C4H8NO6P	-2
C12148	cpd08929	C30H42O7	0
C12149	cpd08930	C28H37O6	-1
C12150	cpd08931	C29H39O6	-1
C12151	cpd08932	C44H70O9	0
C12152	cpd08933	C39H64NO14	1
C12153	cpd08934	C26H39NO6S	0
C12154	cpd08935	C27H41NO6S	0
C12155	cpd08936	C47H75NO17	0
C12156	cpd08937	C53H85NO20	0
C12157	cpd08938	C25H41NO4	0
C12158	cpd08939	C26H41NO3	0
C12159	cpd08940	C25H39NO3	0
C12160	cpd08941	C24H37NO3	0
C12161	cpd08942	C23H35NO3	0
C12162	cpd08943	C16H18NO3	1
C12163	cpd08944	C17H20NO4	1
C12164	cpd08945	C16H18NO4	1
C12165	cpd08946	C18H20NO5	1
C12166	cpd08947	C18H20NO5	1
C12167	cpd08948	C17H20NO3	1
C12168	cpd08949	C17H20NO5	1
C12169	cpd08950	C19H24NO6	1
C12170	cpd08951	C16H20NO4	1
C12171	cpd08952	C20H24NO6	1
C12172	cpd08953	C17H22NO4	1
C12173	cpd08954	C16H20NO3	1
C12174	cpd08955	C17H20NO5	1
C12176	cpd08956	C35H47NO10	0
C12177	cpd08957	C25H33NO6	0
C12178	cpd08958	C18H20NO5	1
C12179	cpd08959	C18H22NO5	1
C12180	cpd08960	C16H20NO3	1
C12181	cpd08961	C15H15NO3	0
C12182	cpd08962	C14H9NO2	0
C12183	cpd08963	C26H29N2O5	1
C12184	cpd08964	C18H24NO5	1
C12185	cpd08965	C16H18NO4	1
C12186	cpd08966	C16H18NO4	1
C12187	cpd08967	C16H20NO4	1
C12188	cpd08968	C17H16NO2	1
C12189	cpd08969	C16H12NO3	1
C12190	cpd08970	C17H20NO4	1
C12191	cpd08971	C17H20NO4	1
C12192	cpd08972	C17H20NO4	1
C12193	cpd08973	C16H18NO3	1
C12194	cpd08974	C16H18NO4	1
C12195	cpd08975	C17H22NO3	1
C12196	cpd08976	C44H36N2O9	0
C12197	cpd08977	C44H36N2O9	0
C12198	cpd08978	C22H19NO5	0
C12199	cpd08979	C15H13NO3	0
C12200	cpd08980	C24H23NO5	0
C12201	cpd08981	C23H19NO5	0
C12202	cpd08982	C20H32O6	0
C12203	cpd08983	C31H40N7O20P3S	-4
C12204	cpd08984	C10H10O4	0
C12205	cpd08985	C10H12O4	0
C12206	cpd08986	C9H10O3	0
C12210	cpd08989	C15H20N2O17P2	-2
C12211	cpd08990	C15H24N3O16P2	-1
C12212	cpd08991	C6H14NO5	1
C12213	cpd08992	C6H13NO8P	-1
C12214	cpd08993	C6H13NO8P	-1
C12215	cpd08994	C4H9NO6P	-1
C12216	cpd08995	C44H69N5O10	0
C12217	cpd08996	C3FeN3	0
C12218	cpd08997	C2FeN2	0
C12219	cpd08998	C39H42N6O18	0
C12220	cpd08999	C20H24N2O7	0
C12221	cpd09000	C20H26N3O6	1
C12222	cpd09001	C20H13NO5	0
C12223	cpd09002	C24H24NO6	-1
C12224	cpd09003	C22H21NO5	0
C12225	cpd09004	C21H17NO5	0
C12226	cpd09005	C20H15NO4	0
C12227	cpd09006	C21H18NO4	1
C12228	cpd09007	C23H24NO5	1
C12229	cpd09008	C22H20NO5	1
C12230	cpd09009	C22H20NO5	1
C12232	cpd09011	C16H20NO3	1
C12233	cpd09012	C17H24NO3	1
C12234	cpd09013	C16H22NO3	1
C12235	cpd09014	C17H17NO2	0
C12236	cpd09015	C17H15NO3	0
C12237	cpd09016	C18H22NO5	1
C12238	cpd09017	C18H24NO4	1
C12239	cpd09018	C17H20NO5	1
C12240	cpd09019	C23H28NO8	1
C12241	cpd09020	C19H26NO4	1
C12242	cpd09021	C20H19NO5	0
C12243	cpd09022	C16H20NO2	1
C12244	cpd09023	C4H10N	1
C12245	cpd09024	C8H11N3O3	0
C12246	cpd09025	C35H44NO10	-1
C12247	cpd09026	C35H44NO11	-1
C12248	cpd09027	C5H5N4O5	-1
C12249	cpd09028	C21H19O11	-1
C12250	cpd09029	C16H11NO3	0
C12251	cpd09030	C7H7IO2	0
C12252	cpd09031	C17H18BrNO4	0
C12253	cpd09032	C15H18NO3	1
C12254	cpd09033	C26H26N2O6	0
C12255	cpd09034	C14H15NO7	0
C12256	cpd09035	C14H15NO6	0
C12257	cpd09036	C21H23NO5	0
C12258	cpd09037	C20H14O7	0
C12259	cpd09038	C20H25N2O2	1
C12260	cpd09039	C20H27N2O2	1
C12261	cpd09040	C14H26O4Si	0
C12262	cpd09041	C19H25NO5	0
C12263	cpd09042	C13H16O3	0
C12264	cpd09043	C11H9O5	-1
C12265	cpd09044	C42H70N8O12R	-1
C12266	cpd09045	C37H51N12O14R	0
C12267	cpd09046	C37H50N10O15R	-1
C12268	cpd09047	C44H68ClN14O17R	2
C12269	cpd09048	C5H8NO4	-1
C12270	cpd09049	C11H13N2O8	-3
C12271	cpd09050	C28H41NO3	0
C12272	cpd09051	C26H43NO3	0
C12277	cpd09053	H4CaO2	2
C12278	cpd09054	C12H22CuO14	0
C12280	cpd09056	C21H38O4	0
C12284	cpd09057	C7H4NNaO3S	0
C12285	cpd09058	C12H19Cl3O8	0
C12286	cpd09059	C13H20O	0
C12287	cpd09060	C13H20O	0
C12288	cpd09061	C14H18O	0
C12289	cpd09062	C10H20O2	0
C12290	cpd09063	C7H14O2	0
C12292	cpd09064	C10H20O2	0
C12293	cpd09065	C6H12O2	0
C12294	cpd09066	C11H18O2	0
C12295	cpd09067	C11H20O2	0
C12296	cpd09068	C7H14O2	0
C12297	cpd09069	C8H14O2	0
C12298	cpd09070	C12H22O2	0
C12299	cpd09071	C11H12O2	0
C12300	cpd09072	C12H20O2	0
C12301	cpd09073	C12H20O2	0
C12302	cpd09074	C12H20O2	0
C12303	cpd09075	C10H12O2	0
C12304	cpd09076	C6H12O2	0
C12305	cpd09077	C8H8O3	0
C12306	cpd09078	C12H20O2	0
C12307	cpd09079	C10H20O	0
C12308	cpd09080	C20H25O5	-1
C12309	cpd09081	C30H19N4O5R	-2
C12310	cpd09082	C38H26N4O7	-2
C12311	cpd09083	C23H17N2O5	-1
C12312	cpd09084	C8H7NO	0
C12313	cpd09085	C6H12O2	0
C12314	cpd09086	C6H10O3	0
C12316	cpd09087	C15H12O7	0
C12317	cpd09088	C4H9NO3	0
C12318	cpd09089	C16H24N3O13P2	-1
C12319	cpd09090	C17H26N3O13P2	-1
C12320	cpd09091	C17H26N3O13P2	-1
C12321	cpd09092	C17H28N3O13P2	-1
C12322	cpd09093	C17H28N3O13P2	-1
C12323	cpd09094	C8H9NO3	0
C12324	cpd09095	C29H38N7O19P3S	-4
C12325	cpd09096	C8H5O5	-1
C12326	cpd09097	C19H21NO4	0
C12327	cpd09098	C17H20NO4	1
C12328	cpd09099	C19H24NO4	1
C12329	cpd09100	C18H22NO4	1
C12330	cpd09101	C17H17NO4	0
C12331	cpd09102	C17H14NO4	1
C12332	cpd09103	C26H31NO4	0
C12333	cpd09104	C26H36NO6	-1
C12334	cpd09105	C26H32NO5	-1
C12335	cpd09106	C26H32NO4	-1
C12336	cpd09107	C24H28NO3	1
C12337	cpd09108	C23H26NO3	1
C12338	cpd09109	C23H26NO4	1
C12339	cpd09110	C23H26NO4	1
C12340	cpd09111	C26H32NO4	1
C12341	cpd09112	C23H26NO4	1
C12342	cpd09113	C27H34NO4	1
C12343	cpd09114	C11H12O3	0
C12344	cpd09115	C11H10O2	0
C12345	cpd09116	C11H11NO2	0
C12346	cpd09117	C11H12NO	1
C12347	cpd09118	C5H10O13P3	-3
C12366	cpd09119	C20H15O8	-1
C12367	cpd09120	C20H13O7	-1
C12368	cpd09121	C20H11O8	-1
C12369	cpd09122	C21H13O8	-1
C12370	cpd09123	C22H15O8	-1
C12371	cpd09124	C23H18O8	0
C12372	cpd09125	C19H16O7	0
C12373	cpd09126	C21H16O7	0
C12374	cpd09127	C19H14O5	0
C12375	cpd09128	C21H14O8	0
C12376	cpd09129	C19H12O6	0
C12377	cpd09130	C20H14O6	0
C12378	cpd09131	C22H16O8	0
C12379	cpd09132	C22H18O11	0
C12380	cpd09133	C24H22O11	0
C12381	cpd09134	C32H36O15	0
C12382	cpd09135	C20H15O9	-1
C12383	cpd09136	C21H17O9	-1
C12384	cpd09137	C27H27O12	-1
C12385	cpd09138	C33H37O15	-1
C12386	cpd09139	C40H49O18	-1
C12388	cpd09141	C53H71O24	-1
C12390	cpd09143	C19H12O5	0
C12391	cpd09144	C18H8O5	-2
C12392	cpd09145	C18H14NO4	1
C12393	cpd09146	C18H11N2O4	1
C12394	cpd09147	C22H19N2O9	1
C12395	cpd09148	C30H31NO9	0
C12396	cpd09149	C19H14O5	0
C12397	cpd09150	C19H12O4	0
C12398	cpd09151	C20H14O4	0
C12399	cpd09152	C19H12O5	0
C12400	cpd09153	C20H14O5	0
C12401	cpd09154	C20H16O7	0
C12402	cpd09155	C19H13O6	-1
C12403	cpd09156	C25H23O9	-1
C12404	cpd09157	C25H24O8	0
C12405	cpd09158	C31H34O10	0
C12406	cpd09159	C37H44O13	0
C12407	cpd09160	C25H23O9	-1
C12408	cpd09161	C31H36O12	0
C12409	cpd09162	C37H43O14	-1
C12410	cpd09163	C25H28O11	0
C12411	cpd09164	C43H58O18	0
C12412	cpd09165	C25H26O10	0
C12413	cpd09166	C43H56O17	0
C12414	cpd09167	C37H46O14	0
C12416	cpd09168	C20H13O8	-1
C12417	cpd09169	C21H16O8	0
C12418	cpd09170	C21H18O8	0
C12419	cpd09171	C21H18O8	0
C12420	cpd09172	C21H17O7	-1
C12421	cpd09173	C21H15O8	-1
C12422	cpd09174	C22H18O8	0
C12423	cpd09175	C22H18O8	0
C12424	cpd09176	C22H20O8	0
C12425	cpd09177	C22H20O9	0
C12426	cpd09178	C28H32NO11	1
C12427	cpd09179	C27H29NO11	0
C12428	cpd09180	C26H30NO9	1
C12429	cpd09181	C27H32NO9	1
C12430	cpd09182	C27H32NO10	1
C12431	cpd09183	C26H30NO10	1
C12432	cpd09184	C26H28NO10	1
C12433	cpd09185	C27H32NO10	1
C12434	cpd09186	C16H13O5	-1
C12435	cpd09187	C16H15O5	-1
C12436	cpd09188	C16H13O6	-1
C12437	cpd09189	C24H28NO8	1
C12438	cpd09190	C20H13O7	-1
C12439	cpd09191	C20H12NO6R	0
C12440	cpd09192	C8H16NO	1
C12442	cpd09193	C19H22NO10RS	0
C12443	cpd09194	C16H26N3O13P2	-1
C12444	cpd09195	C17H26N2O14P2	-2
C12446	cpd09197	C16H24N2O14P2	-2
C12447	cpd09198	C16H24N2O13P2	-2
C12448	cpd09199	C10H18NO3	1
C12449	cpd09200	C9H15NO3	0
C12450	cpd09201	C30H46N8O18P3S	-3
C12451	cpd09202	C19H15O7	-1
C12452	cpd09203	C10H18NO2	1
C12453	cpd09204	C10H18NO2	1
C12454	cpd09205	C15H18N3	1
C12455	cpd09206	C5H12NO	1
C12456	cpd09207	C14H15O4	-1
C12457	cpd09208	C13H15O4	-1
C12458	cpd09209	C12H13O3	-1
C12459	cpd09210	C12H14O2	0
C12466	cpd09211	C10H8NO4	-1
C12468	cpd09212	C9H6NO4	-1
C12469	cpd09213	C9H4ClNO4	-2
C12471	cpd09214	C21H16ClNO6	-2
C12472	cpd09215	C28H29ClNO10	-1
C12473	cpd09216	C29H31ClNO10	-1
C12474	cpd09217	C22H20NO6	-1
C12475	cpd09218	C29H32NO10	-1
C12476	cpd09219	C30H34NO10	-1
C12477	cpd09220	C7H5NO4	-2
C12478	cpd09221	C17H12N2O7	-2
C12479	cpd09222	C27H19N3O10	-2
C12480	cpd09223	C43H47N3O18	-2
C12481	cpd09224	C17H26N2O15P2	-2
C12486	cpd09225	H3BO3	0
C12490	cpd09227	C23H28ClN	0
C12491	cpd09228	C10H6Cl2N2O2	0
C12508	cpd09230	C19H26NO3	-1
C12512	cpd09231	C24H30O6	0
C12525	cpd09234	C19H32O2	0
C12531	cpd09235	C21H21NO2S	0
C12540	cpd09236	C11H12N4O3S	0
C12552	cpd09237	C28H41N3O3	0
C12554	cpd09238	C2H3KO2	0
C12557	cpd09239	C19H26Cl2N6O6S2	-2
C12560	cpd09240	C39H54N6O8S	0
C12564	cpd09241	C23H28Cl2N3O2	1
C12567	cpd09242	H2MgO	2
C12568	cpd09243	H2KO	1
C12569	cpd09244	H2NaO	1
C12574	cpd09245	C20H23N2O4	-1
C12590	cpd09246	C11H14N2O2	0
C12599	cpd09247	C8H10FN3O3S	0
C12600	cpd09248	C19H14O5S	0
C12603	cpd09249	CHNaO3	0
C12609	cpd09250	C31H35N2NaO11	0
C12616	cpd09251	C11H11N4O3S	-1
C12621	cpd09252	C9H7O3	-1
C12622	cpd09253	C9H9O4	-1
C12623	cpd09254	C9H7O4	-1
C12624	cpd09255	C9H6O6	-2
C12625	cpd09256	C25H23O13	-1
C12626	cpd09257	C21H19O11	-1
C12627	cpd09258	C27H30O14	0
C12628	cpd09259	C27H29O14	-1
C12629	cpd09260	C28H32O14	0
C12630	cpd09261	C27H30O15	0
C12631	cpd09262	C15H12O6	0
C12632	cpd09263	C27H24O18	-2
C12633	cpd09264	C16H11O8	-1
C12634	cpd09265	C27H29O16	-1
C12635	cpd09266	C33H39O21	-1
C12636	cpd09267	C42H45O23	-1
C12637	cpd09268	C26H27O16	-1
C12638	cpd09269	C24H20O15	-2
C12640	cpd09271	C36H36O18	0
C12641	cpd09272	C39H37O21	-1
C12642	cpd09273	C24H21O13	-1
C12643	cpd09274	C24H21O14	-1
C12644	cpd09275	C27H30O14	0
C12645	cpd09276	C33H40O19	0
C12646	cpd09277	C33H40O20	0
C12647	cpd09278	C42H38O24	-2
C12649	cpd09279	C6H7O8	-3
C12650	cpd09280	C15H22FN3O6	0
C12656	cpd09282	C24H31FO6	0
C12661	cpd09283	C22H42N4O8S2	0
C12662	cpd09284	C42H70NO15	1
C12666	cpd09285	C25H32NaO8	-1
C12667	cpd09286	C27H29O17	-1
C12668	cpd09287	C33H39O22	-1
C12673	cpd09288	C8H9FN2O3	0
C12675	cpd09289	C14H14ClN3O4S2	0
C12677	cpd09290	C18H21N3O4	0
C12679	cpd09292	C20H18ClNO4	0
C12685	cpd09294	C14H16ClN3O4S2	0
C12691	cpd09295	C13H12N3NaO6S	0
C12712	cpd09296	C26H25N2NaO6S	0
C12717	cpd09297	C20H22ClNO3	0
C12724	cpd09298	C24H32O4	0
C12750	cpd09299	C32H48N8O6S2	2
C12753	cpd09300	C41H68NO15	1
C12755	cpd09301	C20H23N2S	1
C12766	cpd09302	C15H23N3O4S	0
C12767	cpd09303	C17H18N2S2	0
C12768	cpd09304	C17H22BrNOS2	0
C12796	cpd09305	C43H76NO16	1
C12798	cpd09306	C12H19Cl2NO	0
C12811	cpd09307	C21H32O	0
C12819	cpd09308	C10H14NO4	-1
C12829	cpd09309	C6H11BrN2O2	0
C12831	cpd09310	C6H2Cl3O2	-1
C12832	cpd09311	C6H5Cl3O2	0
C12833	cpd09312	C6HCl3O4	-2
C12834	cpd09313	C6HCl2O4	-1
C12835	cpd09314	C6H2Cl2O5	-2
C12836	cpd09315	C6H5ClO5	-2
C12837	cpd09316	C6H7ClO2	0
C12838	cpd09317	C6H3O4	-1
C12842	cpd09318	C11H15N3O4	0
C12849	cpd09320	C6H5O4S	-1
C12853	cpd09321	C12H15Cl2NO5S	0
C12859	cpd09322	C23H32O3	0
C12862	cpd09323	C2H8N2O3Pt	2
C12864	cpd09324	C22H24NO3	-1
C12865	cpd09325	C13H11NO2	0
C12871	cpd09326	C37H48N4O5	0
C12886	cpd09327	C21H28ClNO2	0
C12888	cpd09328	C25H33O8	-1
C12889	cpd09329	C10H21NO2	0
C12891	cpd09330	C45H78N2O15	2
C12893	cpd09331	CHMgO3	1
C12896	cpd09332	C32H41N4O5	-1
C12905	cpd09334	C17H25NO3	0
C12915	cpd09335	C21H27ClN3O2	1
C12919	cpd09336	C27H44O3	0
C12933	cpd09337	C54H72N8O25	-2
C12937	cpd09338	C28H38Cl3N4O	-1
C12946	cpd09339	C16H28NO5	-1
C12948	cpd09340	C21H28ClNO3S2	0
C12954	cpd09341	C31H45Cl2N2O10	-1
C12958	cpd09342	C12H16N2O2	0
C12959	cpd09343	C24H31N2O6	-1
C12962	cpd09344	C24H25NO3	0
C12967	cpd09345	C49H76O3	0
C12978	cpd09346	C27H48O	0
C12979	cpd09347	C16H19N3O5S	0
C12981	cpd09348	C35H53NO3	0
C12986	cpd09349	C8H11NO5	-2
C12987	cpd09350	C8H11NO8P	-3
C12988	cpd09351	C8H12NO4	-1
C12989	cpd09352	C8H16N2O3	0
C12995	cpd09353	C14H30O2	0
C13008	cpd09354	C10H10N2O	0
C13014	cpd09355	C12H9O2	-1
C13016	cpd09356	C12H12N6Na2O10S2	0
C13024	cpd09357	C28H24N6NaO10S2	-1
C13031	cpd09359	C23H30Cl2NNa2O6P	0
C13037	cpd09360	C20H28O	0
C13038	cpd09361	C14H9F3NO2	-1
C13044	cpd09362	C27H50O6	0
C13048	cpd09363	C10H14NO5P	0
C13050	cpd09364	C15H19N5O13P2	-2
C13051	cpd09365	C21H23N6O18P3	-4
C13055	cpd09366	C22H24ClN2O9	-1
C13058	cpd09367	C4H6CaNO4	1
